Product Name,Calories,Protein,Carbohydrates,Fat,Sugars,Category,Serving Size,DietarySuitability,ContainsGluten,ContainsDairy,ContainsNuts,ContainsPeanuts,ContainsSoy,ContainsEggs,ContainsSesame,ContainsFish,IsDiabeticFriendly,ContainsMeat,Image
"Olives, cooked in tomato paste, and soy oil",114,0.9,1.5,11.6,0.7,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Olives, green, stuffed",128,1,0.9,13.2,0.8,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, beet, borscht with egg, cabbage, and sour cream",26,0.8,4,0.6,3.4,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,1,0,0,0,1,0,0,1,0,
"Soup, beet, borscht, with cabbage, potatoes, and ca0la oil",33,0.8,4.3,1.2,2.8,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, beet, borscht, with egg, cucumber and dill",19,1,2.2,0.5,2.1,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"Soup, beet, borscht, with potatoes, tomatoes, celery, green onions, lettuce, in ca0la oil",33,0.7,3.7,1.7,0.9,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, beet, borscht, with beef and sour cream",68,5,4.3,3.3,3.8,Meat,100,"Vegan,  DiabeticFriendly",0,1,0,0,0,0,0,0,1,0,
"Soup, cauliflower, creamed, dairy",110,2.7,7.2,7.5,3.8,Dish,100,"Vegan,  DiabeticFriendly",0,1,0,0,0,0,0,0,1,0,
"Soup, corn with potato and butter, dairy",61,1.7,7.1,2.9,2.2,Dairy,100,"Vegan,  DiabeticFriendly",0,1,0,0,0,0,0,0,1,0,
"Soup, corn, with potatoes and margarine, 0n-dairy",53,1,7.7,2.1,1.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, corn, with 0odles, prepared from mix, Osem",48,1.2,8.2,1.2,,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, corn, with eggs, 0n-dairy",39,1.7,6,1,1.9,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"Soup, gazpacho",76,1.4,6.4,4.8,2.5,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, mushroom, dairy",145,3.5,8.3,10.8,3.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, mushroom, 0n-dairy",95,1.6,9.1,5.8,4.2,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, mushroom, with 0odles and potatoes",44,1.4,9,0.2,0.8,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, mushroom, with croutons, prepared fom mix, (instant, in cup), K0rr",53,0.7,8.6,1.7,,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, onion, powder, Osem",337,5.3,63.4,6.6,18.7,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Soup, onion, dairy",54,2,2,4.1,1.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, onion with margarine, 0n-dairy",29,0.3,2.1,2.1,1.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, green pea, with carrots and zucchini, fat 0t added",20,1.1,2.7,0.1,1.6,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, green pea, prepared from  mix, Osem",48,1.9,6.9,1.1,0.5,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, pumpkin, with onion, leek, and zucchini, fat 0t added",18,0.7,4.1,0.1,1.9,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, with onion, carrot, pepper, zucchini, and potatoes, fat 0t added",18,0.5,3.4,0.1,1.1,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, with carrot, cabbage, celery, and zucchini, fat 0t added",15,0.6,2.3,0.2,1.8,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, from frozen country mix, with added onion, celery, and olive oil",33,1.1,4.2,1.7,0.7,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetables with chickpeas, onions, carrot, and potatoes, fat 0t added",41,1.5,7,0.4,1.3,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, with onion, carrot, pumpkin, zucchini and potato, fat 0t added",19,0.6,3.7,0.1,1.2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, with 0odles, carrots, pumpkin, zucchini, and potato, fat 0t added",35,1.1,6.7,0.2,1.3,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, with carrot, beets, cabbage, potato, onion, beet greens, fat 0t added",23,0.8,4,0.1,1.8,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, with potato, carrot, pumpkin, zucchini and onion, with soy oil",31,0.7,4.1,1.3,1.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Soup, vegetable, with onion, carrots, celery, hot pepper and zucchini, fat 0t added",11,0.5,2,0.1,1.2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, with carrots, cauliflower, zucchini, potato, with olive oil",29,0.6,3.1,1.4,1.2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, with carrots, celery, potatoes, and margarine",30,0.6,4.7,1,0.8,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, with chicken",39,3.7,1.8,1.5,1.4,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Soup, vegetable, with onion, carrot, celery, tomato and potato",18,0.6,3.5,0.1,1.3,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, with onion, carrot and zucchini, fat 0t added",10,0.3,1.7,0.1,1.1,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, with onion, carrot, cabbage and potato, fat 0t added",24,0.7,5.1,0.1,1.1,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, cabbage, fat 0t added",15,0.5,2.6,0.1,2.2,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, onion, prepared from mix, K0rr",30,0.8,5.8,0.4,1.6,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable/orange vegetables, with croutons, prepared from mix (instant, in cup), Osem",50,1,7.7,1.7,,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, rich, prepared from mix, K0rr",22,0.6,4.3,0.3,,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, minestrone, with soy oil",40,1.1,4.4,1.7,1.2,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Soup, white bean with vegetables and olive oil",86,4.4,9.7,2.3,1.1,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, leek, with butter, dairy",60,1.1,5.2,3.7,2,Dish,100,"Vegan,  DiabeticFriendly",0,1,0,0,0,0,0,0,1,0,
"Soup, asparagus, dairy",70,2.4,4.4,4.7,2.6,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, powder, Osem",347,8.6,66.3,5.3,,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Puree for babies, soup, mixed vegetable, Materna",47,1.8,9.1,0.4,,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Puree for babies, soup, tomato carrot and rice, Materna",48,0.8,8.7,1,,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Wine, cooking (assume cooked)",50,0.5,6.3,0,1.6,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Chicken, thigh, roasted, broiled, or baked, skin 0t eaten",173,24.4,0,7.9,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken, broilers or fryers, wing, meat and skin, cooked, roasted",254,23.8,0,16.9,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken, broilers or fryers, wing, meat only, cooked, fried",211,30.1,0,9.1,,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Goose, domesticated, meat and skin, cooked, roasted",305,25.2,0,21.9,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Goose, domesticated, meat only, cooked, roasted",238,29,0,12.7,,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Turkey, heart, all classes, cooked, simmered",174,24.9,0,7.5,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Turkey, liver, all classes, cooked, simmered",189,27,0,8.2,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Broccoli, cooked, drained, without salt",35,2.4,7.2,0.4,1.4,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Cabbage, green, cooked, boiled, drained, without salt",23,1.3,5.5,0.1,2.8,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Carrots, cooked, boiled, drained, without salt, fat 0t added ",35,0.8,8.2,0.2,3.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Cauliflower, cooked, boiled, drained, without salt",23,1.8,4.1,0.4,2.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Chard, Swiss (Mangold)  cooked, boiled, drained, without salt or fat",20,1.9,2,0.1,1.1,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Kohlrabi, cooked, boiled, drained, without salt or added fat",29,1.8,6.7,0.1,2.8,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Mushrooms, portabello, grilled",29,3.3,4.4,0.6,2.3,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Onions, cooked, boiled, drained, without salt, fat 0t added",44,1.4,10.1,0.2,4.7,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Pumpkin, cooked, boiled, drained, without salt, fat 0t added ",20,0.7,4.9,0.1,2.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beans, soybeans, green, cooked, drained, 0 added salt or fat ",141,12.4,6.8,6.4,3.1,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Squash, winter, butternut, cooked, baked, without salt",40,0.9,10.5,0.1,2,Dairy,100,Vegan,0,1,1,0,0,0,0,0,0,0,
"Parsnips, cooked",71,1.3,13.3,0.3,4.8,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Pumpkin, cooked, from fresh, fat 0t added",20,0.7,3.8,0.1,2.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Fish, tilapia, cooked, dry heat, without salt",128,26.1,0,2.7,0,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Beans, black, mature seeds, cooked, boiled, without salt",132,8.9,23.7,0.5,0.3,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Veal, liver, cooked, pan-fried",193,27.4,4.5,6.5,0,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Pumpkin, cooked, from canned, fat 0t added ",34,1.1,5.2,0.3,3.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Corn grains/cob frozen uncooked, Sunfrost",94,3.1,19.7,0.5,3.7,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Brussels sprouts, frozen, uncooked",39,3.3,7.3,0.2,,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Cauliflower, frozen, uncooked",21,2,4.3,0.2,1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Spinach, leaf/medallion, frozen, uncooked, Sunfrost",22,3,4,0.3,2,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beans, red, cooked, frozen, Sunfrost",91,9.8,25.2,0.6,1,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Beans, white, cooked, frozen, Sunfrost",129,9.1,16.6,0,0,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Beans, green string, frozen, uncooked, Sunfrost",20,2.1,7,0.1,1.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Broccoli, frozen, uncooked, Sunfrost",31,3.3,5.2,0.2,3.9,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Potatoes, baked, McDonald's",197,3,25,10,,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Chicken, back, cooked",298,25.7,0,20.8,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Chicken, neck or ribs, meat only, cooked",245,19.5,0,18,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Tongue, cooked",282,19.1,0,22.1,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Salad, eggplant, grilled with olive oil, Tzabar",103,1,5.5,8.5,2.9,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"Snack, extruded peanuts and corn-based, baked, Shosh",559,17,44,35,2.7,Snacks,100,Vegan,0,0,1,1,0,0,0,0,0,0,
"Spaghetti, cooked, fat 0t added",157,5.8,28.9,0.9,0.6,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Spaghetti, cooked, whole wheat, fat 0t added ",123,5.3,21.9,0.5,0.8,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Rice, white, cooked, with salt, fat 0t added",129,2.7,27.5,0.3,0.1,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Chard, Swiss (Mangold) cooked, fat 0t added",20,1.9,2,0.1,1.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Kale, cooked, from fresh, fat 0t added",28,1.9,3.6,0.4,1.2,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Chicken, breast/fillet, grilled, MamaOf ",105,23,3.9,2.8,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Pastry, flaky, sweet, cooked, Maada0t",434,4.7,51.6,23.2,14.1,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Pastry, flaky, for savory baked goods, cooked, Maada0t",421,5,46.3,24,0.3,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Pastry, yeast-based, for sweet baked goods, baked",397,5.2,37.7,25,14.2,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Soup, corn with lots of 0odles, instant, prepared from mix, K0rr",73,1.3,12.1,2.2,1.5,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Soup, broccoli, prepared from mix, K0rr",41,0.7,6.7,1.3,,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, sweet corn, prepared from mix, K0rr",45,0.5,8,1.2,,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, chicken, with vegetables and croutons, prepared from mix (instant, in cup), K0rr",45,1,7.5,1.2,,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Soup, mushroom, prepared from mix (instant, in cup), K0rr/Osem",45,0.8,7,1.5,,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, green pea, prepared from mix, K0rr",53,2.4,7.2,1.6,,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, chicken flavor, with soup almonds and 0odles, prepared from mix, Osem/K0rr",50,1.1,7.8,1.6,1.1,Meat,100,"Vegan,  DiabeticFriendly",0,0,1,0,0,0,0,0,1,1,
"Croutons, seasoned for salads/soup, Osem",547,8,56,32.3,2,Salad,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"0odles, small (ptitim), baked with vegetables, prepared from dry mixture, Osem",120,3.2,21.2,2.5,1.7,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Soup, chicken, with 0odles, prepared from mix, Osem",28,1,5.5,0.3,,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken, drumstick, roasted, broiled, or baked, skin 0t eaten",151,24.4,0,5.4,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken, broilers or fryers, thigh, meat and skin, cooked, roasted",232,23.3,0,14.7,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Barley, pearled, cooked, fat 0t added",123,2.3,28.2,0.4,0.3,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Bulgur, uncooked",342,12.3,57.6,1.3,0.4,Dairy,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Millet, uncooked",378,11,72.8,4.2,,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"0odles, rice, cooked",108,1.8,24,0.2,0,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Spelt, uncooked, including flour",338,14.6,70.2,2.4,6.8,Dish,100,Vegan,1,0,0,0,0,0,0,0,0,0,
"Spelt, cooked",127,5.5,26.4,0.9,0,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Pasta/0odles, wheat, all types, uncooked",371,13,71.5,1.5,2.7,SideDish,100,Vegan,1,0,0,0,0,0,0,0,0,0,
"Rice, white, long-grain, parboiled, unenriched, cooked",123,2.9,26,0.4,0.1,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Fennel bulb, cooked, fat 0t added",18,0.8,2.4,0.2,2.4,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Corn, yellow, cooked, NS as to form, fat 0t added",95,3.4,18.5,1.5,4.5,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Egg, whole, cooked, poached, without shell, added salt",142,12.5,0.7,9.5,0.4,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"Beans, dry, cooked, NS as to type, fat 0t added ",126,8.7,16,0.4,1.4,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Soup, onion, prepared from mix, Osem",35,0.5,6.7,0.7,6.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, mushroom, prepared from mix, Osem",40,0.7,7.2,0.9,,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, prepared from mix, Osem",43,0.8,6.7,1.4,,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,PIC/
"Semolina, uncooked, powder, B&D",345,11,81,1,,Fish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Cheese, goat, crumbed  and  fried in ca0la oil, homemade",377,18.4,17.7,25.6,0.5,Dairy,100,Vegan,0,1,0,0,0,0,0,0,0,0,
"Beef, steak, fried in ca0la oil",189,20.7,0,11.9,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Beef, cooked with red beans, tomato sauce and ca0la oil",126,8.8,10.5,4.2,1.1,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Beef, cooked with chickpeas and  beans, tomato sauce and ca0la oil",110,7.3,7.7,4.6,1.5,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Beef, cooked in wine and ca0la oil",160,13.8,2.2,9.1,1.1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Beef, ground, fried in ca0la oil",173,14.8,2.1,11.7,0.4,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Lamb, grilled with onion and ca0la oil",371,32,2,25,1.1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken, breast, baked in ca0la oil",147,24.4,0,4.8,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken, breast, with sesame, fried in ca0la oil",284,25.6,13.2,13.2,0.4,Meat,100,Vegan,0,0,0,0,0,0,1,0,0,1,
"Chicken, leg, fried in  ca0la oil, without coating, eaten with skin",196,27.2,0,8.8,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken, leg (drumstick and thigh), fried with onion and celery in ca0la oil",114,14,1.1,5.5,0.7,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken, cooked with dried fruit and ca0la oil",148,12.9,11,5.4,10.5,Snacks,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Chicken, leg, cooked with honey, onion, soy sauce and ca0la, eaten with skin",136,14.9,4.2,6.2,3.2,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,1,
"Chicken, thigh, with bone, eaten with skin, fried in ca0la oil",269,17.6,0.3,21.5,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken, wing, with coating, fried in ca0la oil",318,23,12.2,19,0.4,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Turkey, thigh, fried in ca0la oil",177,21.6,0,9.6,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Turkey, breast, cooked in tomato paste and ca0la oil",138,21.1,2.9,4,1.9,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Turkey, mixed grill, Jerusalem style,with breast, hearts and onion fried in ca0la oil",196,32.1,3.2,5.1,1.7,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Turkey, skewers, cooked with soy sauce and ca0la oil",140,21.2,1.6,4.7,1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,1,
"Veal, liver, fried in ca0la oil",249,28,5.3,12.1,0,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Beef, liver, coated, fried in soy oil",297,24.9,14.7,14.6,0.5,Meat,100,Vegan,0,0,0,0,1,0,0,0,0,1,
"Chicken, liver, fried in ca0la oil",176,18.2,2.9,9.4,1.6,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Chicken, hearts, fried in ca0la oil",221,15.7,0.7,16.9,0.7,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Fish, sea bream, coated, fried in ca0la oil",269,25,5.5,16.3,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, sea bream, 0t coated,  grilled in ca0la oil",218,25.3,0,13.1,0,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, Nile perch, patties cooked in tomato sauce and ca0la oil",156,10.3,3.5,10.9,1.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, carp, baked with lemon juice and ca0la oil",187,21,1.2,10.9,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, carp, coated, fried in ca0la oil ",273,20.9,10.8,16.1,0.2,Fish,100,Vegan,0,0,0,0,0,0,0,1,0,0,
"Fish, cod (hake), baked with lemon juice and ca0la oil",160,21,0.3,7.9,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, cod (hake), baked with lemon juice and olive oil",160,21,0.3,7.9,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, sole, baked with lemon juice and ca0la oil",109,14.5,0.3,5.2,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, sole, baked with lemon juice and olive oil",109,14.5,0.3,5.2,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, hake, cooked with onion, carrot and ca0la oil",98,12,3.3,3.4,2.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, hake, fried in ca0la oil, floured",175,19.1,5.5,7.9,0,Fish,100,"Vegan,  DiabeticFriendly",1,0,0,0,0,0,0,1,1,0,
"Fish, hake, coated, fried in ca0la oil",200,18.4,9.2,9.2,0.3,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, mullet, cooked with lemon juice and ca0la oil",263,24.4,0.6,18.2,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, mullet, fried in ca0la oil, without coating",255,25.7,0.3,16.8,0,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, mullet, cooked in tomato sauce and ca0la oil",154,12,2.1,10.8,1.2,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, ocean perch, baked with lemon juice and ca0la oil",138,18.3,0.3,6.6,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, Nile perch, grilled with lemon juice and ca0la oil",142,18.8,0.3,6.8,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, red snapper, baked with lemon juice and ca0la oil",139,23.3,0.3,4.4,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
